ticket_id,tech,priority,type,tags,created,completed_minutes,eta_minutes,overran,had_followup,reticketed,time_to_reopen_days,redundancy_risk,impact,tech_skill,tech_tags
HIST-1204,Eli,Medium,install_server,server|install|rails,2025-03-31T17:03:18Z,17.0,34,0,0,0,0,1,2,2,server|labeling
HIST-1205,Gus,Medium,install_server,server|install|rails,2025-03-31T22:03:18Z,16.9,27,0,0,0,0,1,2,3,server|cabling
HIST-1206,Jia,High,install_server,server|install|rails,2025-04-01T01:03:18Z,31.8,35,0,0,0,0,0,3,5,server|repair
HIST-1207,Gus,Medium,reseat_blade,server|repair,2025-04-01T10:03:18Z,35.6,20,1,0,1,5,0,2,3,server|cabling
HIST-1208,Gus,High,recable_port,network|cabling|optic,2025-04-02T10:03:18Z,13.0,14,0,0,0,0,0,3,3,server|cabling
HIST-1209,Dia,Medium,install_server,server|install|rails,2025-04-02T06:03:18Z,53.6,41,1,0,1,4,2,2,4,server|install
HIST-1210,Ben,High,recable_port,network|cabling|optic,2025-04-01T18:03:18Z,23.4,15,1,0,0,0,2,3,4,network|cabling
HIST-1211,Jia,High,install_server,server|install|rails,2025-04-01T23:03:18Z,31.9,31,0,0,0,0,2,3,5,server|repair
HIST-1212,Gus,Medium,recable_port,network|cabling|optic,2025-04-01T20:03:18Z,29.6,25,1,0,0,0,0,2,3,server|cabling
HIST-1213,Jia,Medium,recable_port,network|cabling|optic,2025-04-02T01:03:18Z,22.7,21,0,1,1,1,1,2,5,server|repair
HIST-1214,Gus,High,audit_label,inventory|labeling,2025-04-02T08:03:18Z,8.4,8,0,0,0,0,1,3,3,server|cabling
HIST-1215,Gus,Low,audit_label,inventory|labeling,2025-04-01T22:03:18Z,8.0,11,0,0,0,0,1,1,3,server|cabling
HIST-1216,Ava,Medium,recable_port,network|cabling|optic,2025-04-02T10:03:18Z,13.7,19,0,0,0,0,1,2,5,server|network
HIST-1217,Dia,High,swap_psu,server|power|electrical,2025-04-01T18:03:18Z,37.2,22,1,0,0,0,1,3,4,server|install
HIST-1218,Chen,Low,install_server,server|install|rails,2025-04-01T18:03:18Z,41.2,44,0,0,0,0,0,1,3,hvac|facilities
HIST-1219,Farah,Medium,reseat_blade,server|repair,2025-04-01T15:03:18Z,15.7,17,0,0,0,0,1,2,3,network|optic
HIST-1220,Farah,High,audit_label,inventory|labeling,2025-04-02T03:03:18Z,4.0,9,0,0,0,0,1,3,3,network|optic
HIST-1221,Hana,Critical,reseat_blade,server|repair,2025-04-03T08:03:18Z,10.6,14,0,0,0,0,2,4,4,hvac|electrical
HIST-1222,Dia,Medium,install_server,server|install|rails,2025-04-03T09:03:18Z,9.3,30,0,0,0,0,1,2,4,server|install
HIST-1223,Jia,High,reseat_blade,server|repair,2025-04-02T19:03:18Z,28.4,12,1,0,0,0,2,3,5,server|repair
HIST-1224,Hana,High,recable_port,network|cabling|optic,2025-04-03T00:03:18Z,13.9,17,0,0,0,0,0,3,4,hvac|electrical
HIST-1225,Jia,Critical,recable_port,network|cabling|optic,2025-04-03T02:03:18Z,7.9,15,0,0,0,0,0,4,5,server|repair
HIST-1226,Farah,Medium,audit_label,inventory|labeling,2025-04-03T05:03:18Z,10.2,9,0,1,1,5,1,2,3,network|optic
HIST-1227,Hana,Medium,swap_psu,server|power|electrical,2025-04-02T22:03:18Z,31.2,21,1,1,1,7,1,2,4,hvac|electrical
HIST-1228,Gus,Medium,swap_psu,server|power|electrical,2025-04-03T01:03:18Z,33.7,23,1,0,0,0,0,2,3,server|cabling
HIST-1229,Ben,Critical,reseat_blade,server|repair,2025-04-02T18:03:18Z,16.2,10,1,0,0,0,2,4,4,network|cabling
HIST-1230,Hana,Critical,install_server,server|install|rails,2025-04-02T17:03:18Z,30.3,45,0,0,0,0,1,4,4,hvac|electrical
HIST-1231,Dia,Low,install_server,server|install|rails,2025-04-02T18:03:18Z,62.7,36,1,0,0,0,1,1,4,server|install
HIST-1232,Jia,Low,audit_label,inventory|labeling,2025-04-02T15:03:18Z,21.1,11,1,0,0,0,1,1,5,server|repair
HIST-1233,Jia,Low,reseat_blade,server|repair,2025-04-02T15:03:18Z,26.8,16,1,1,1,3,0,1,5,server|repair
HIST-1234,Ava,Medium,audit_label,inventory|labeling,2025-04-03T09:03:18Z,11.6,10,1,0,0,0,0,2,5,server|network
HIST-1235,Gus,High,recable_port,network|cabling|optic,2025-04-03T05:03:18Z,17.9,20,0,0,1,4,2,3,3,server|cabling
HIST-1236,Gus,High,swap_psu,server|power|electrical,2025-04-03T06:03:18Z,13.8,16,0,0,0,0,0,3,3,server|cabling
HIST-1237,Hana,Medium,reseat_blade,server|repair,2025-04-04T07:03:18Z,14.0,17,0,0,0,0,1,2,4,hvac|electrical
HIST-1238,Farah,High,recable_port,network|cabling|optic,2025-04-03T19:03:18Z,7.0,19,0,0,0,0,1,3,3,network|optic
HIST-1239,Farah,Medium,reseat_blade,server|repair,2025-04-03T19:03:18Z,6.5,14,0,0,0,0,0,2,3,network|optic
HIST-1240,Ava,Critical,reseat_blade,server|repair,2025-04-03T18:03:18Z,11.3,10,0,0,0,0,0,4,5,server|network
HIST-1241,Ben,Medium,audit_label,inventory|labeling,2025-04-05T02:03:18Z,10.5,9,1,0,0,0,0,2,4,network|cabling
HIST-1242,Hana,High,reseat_blade,server|repair,2025-04-05T01:03:18Z,16.2,11,1,0,0,0,2,3,4,hvac|electrical
HIST-1243,Ava,Medium,recable_port,network|cabling|optic,2025-04-04T20:03:18Z,22.8,19,1,0,0,0,0,2,5,server|network
HIST-1244,Ivan,Critical,audit_label,inventory|labeling,2025-04-05T09:03:18Z,7.3,6,1,0,0,0,1,4,1,staging|inventory
HIST-1245,Gus,Medium,install_server,server|install|rails,2025-04-05T10:03:18Z,53.1,52,0,0,0,0,0,2,3,server|cabling
HIST-1246,Gus,Low,recable_port,network|cabling|optic,2025-04-05T04:03:18Z,14.1,19,0,0,0,0,2,1,3,server|cabling
HIST-1247,Chen,High,swap_psu,server|power|electrical,2025-04-04T17:03:18Z,9.3,16,0,0,0,0,1,3,3,hvac|facilities
HIST-1248,Ava,Medium,swap_psu,server|power|electrical,2025-04-05T09:03:18Z,18.9,19,0,0,0,0,0,2,5,server|network
HIST-1249,Jia,Medium,swap_psu,server|power|electrical,2025-04-05T03:03:18Z,24.1,23,0,0,0,0,0,2,5,server|repair
HIST-1250,Ben,High,install_server,server|install|rails,2025-04-04T15:03:18Z,53.4,33,1,0,0,0,1,3,4,network|cabling
HIST-1251,Jia,High,recable_port,network|cabling|optic,2025-04-05T05:03:18Z,16.5,17,0,0,1,3,0,3,5,server|repair
HIST-1252,Dia,Medium,audit_label,inventory|labeling,2025-04-05T09:03:18Z,12.3,9,1,0,0,0,0,2,4,server|install
HIST-1253,Jia,Medium,install_server,server|install|rails,2025-04-04T23:03:18Z,23.2,41,0,0,0,0,1,2,5,server|repair
HIST-1254,Farah,Medium,install_server,server|install|rails,2025-04-05T01:03:18Z,48.0,39,1,0,0,0,0,2,3,network|optic
HIST-1255,Farah,High,reseat_blade,server|repair,2025-04-05T23:03:18Z,21.1,10,1,0,0,0,2,3,3,network|optic
HIST-1256,Ben,Medium,install_server,server|install|rails,2025-04-05T22:03:18Z,44.3,47,0,0,0,0,0,2,4,network|cabling
HIST-1257,Farah,High,install_server,server|install|rails,2025-04-06T09:03:18Z,12.9,40,0,0,1,10,0,3,3,network|optic
HIST-1258,Hana,Medium,audit_label,inventory|labeling,2025-04-05T15:03:18Z,7.4,8,0,0,0,0,0,2,4,hvac|electrical
HIST-1259,Dia,High,recable_port,network|cabling|optic,2025-04-06T02:03:18Z,19.3,13,1,0,0,0,0,3,4,server|install
HIST-1260,Ben,Medium,reseat_blade,server|repair,2025-04-05T20:03:18Z,12.2,20,0,0,0,0,0,2,4,network|cabling
HIST-1261,Ivan,Medium,reseat_blade,server|repair,2025-04-05T18:03:18Z,15.8,13,1,0,0,0,2,2,1,staging|inventory
HIST-1262,Farah,High,reseat_blade,server|repair,2025-04-06T00:03:18Z,10.0,17,0,0,0,0,0,3,3,network|optic
HIST-1263,Gus,Medium,swap_psu,server|power|electrical,2025-04-05T17:03:18Z,55.9,22,1,0,0,0,0,2,3,server|cabling
HIST-1264,Dia,Low,recable_port,network|cabling|optic,2025-04-05T15:03:18Z,8.7,15,0,0,0,0,0,1,4,server|install
HIST-1265,Hana,High,install_server,server|install|rails,2025-04-06T03:03:18Z,29.1,35,0,1,1,0,1,3,4,hvac|electrical
HIST-1266,Ben,Medium,swap_psu,server|power|electrical,2025-04-06T08:03:18Z,28.5,24,1,0,0,0,0,2,4,network|cabling
HIST-1267,Dia,Medium,install_server,server|install|rails,2025-04-05T15:03:18Z,36.4,29,1,0,0,0,0,2,4,server|install
HIST-1268,Hana,Medium,recable_port,network|cabling|optic,2025-04-05T21:03:18Z,30.8,16,1,0,0,0,1,2,4,hvac|electrical
HIST-1269,Hana,High,reseat_blade,server|repair,2025-04-07T08:03:18Z,22.7,15,1,0,0,0,0,3,4,hvac|electrical
HIST-1270,Ben,Medium,swap_psu,server|power|electrical,2025-04-06T15:03:18Z,11.1,23,0,0,1,0,2,2,4,network|cabling
HIST-1271,Ava,Medium,recable_port,network|cabling|optic,2025-04-06T21:03:18Z,12.8,19,0,0,0,0,0,2,5,server|network
HIST-1272,Jia,High,swap_psu,server|power|electrical,2025-04-07T00:03:18Z,11.4,20,0,0,0,0,1,3,5,server|repair
HIST-1273,Eli,Low,swap_psu,server|power|electrical,2025-04-06T22:03:18Z,18.1,25,0,1,1,10,1,1,2,server|labeling
HIST-1274,Gus,High,audit_label,inventory|labeling,2025-04-06T18:03:18Z,9.3,6,1,0,0,0,0,3,3,server|cabling
HIST-1275,Gus,Medium,install_server,server|install|rails,2025-04-07T08:03:18Z,32.6,41,0,0,0,0,0,2,3,server|cabling
HIST-1276,Dia,Low,reseat_blade,server|repair,2025-04-06T15:03:18Z,18.0,21,0,0,1,7,0,1,4,server|install
HIST-1277,Farah,Medium,audit_label,inventory|labeling,2025-04-06T16:03:18Z,12.4,10,1,1,1,3,1,2,3,network|optic
HIST-1278,Eli,Low,install_server,server|install|rails,2025-04-06T17:03:18Z,50.7,38,1,0,0,0,1,1,2,server|labeling
HIST-1279,Jia,High,reseat_blade,server|repair,2025-04-06T18:03:18Z,10.2,12,0,0,0,0,0,3,5,server|repair
HIST-1280,Eli,High,recable_port,network|cabling|optic,2025-04-06T18:03:18Z,12.2,19,0,0,0,0,0,3,2,server|labeling
HIST-1281,Gus,High,install_server,server|install|rails,2025-04-07T01:03:18Z,52.8,23,1,0,0,0,0,3,3,server|cabling
HIST-1282,Ben,Medium,audit_label,inventory|labeling,2025-04-07T15:03:18Z,6.4,7,0,0,0,0,0,2,4,network|cabling
HIST-1283,Ben,Critical,swap_psu,server|power|electrical,2025-04-08T09:03:18Z,16.5,17,0,0,0,0,0,4,4,network|cabling
HIST-1284,Jia,Medium,install_server,server|install|rails,2025-04-08T00:03:18Z,42.9,33,1,0,0,0,1,2,5,server|repair
HIST-1285,Farah,High,recable_port,network|cabling|optic,2025-04-08T07:03:18Z,9.2,17,0,1,1,7,1,3,3,network|optic
HIST-1286,Ben,Low,audit_label,inventory|labeling,2025-04-07T23:03:18Z,36.1,13,1,0,1,1,0,1,4,network|cabling
HIST-1287,Farah,High,install_server,server|install|rails,2025-04-08T01:03:18Z,35.6,39,0,0,1,6,0,3,3,network|optic
HIST-1288,Ava,High,recable_port,network|cabling|optic,2025-04-07T22:03:18Z,19.8,15,1,0,0,0,0,3,5,server|network
HIST-1289,Chen,Critical,audit_label,inventory|labeling,2025-04-07T19:03:18Z,7.0,6,1,0,0,0,2,4,3,hvac|facilities
HIST-1290,Gus,Medium,recable_port,network|cabling|optic,2025-04-08T02:03:18Z,41.1,16,1,0,0,0,2,2,3,server|cabling
HIST-1291,Eli,Low,recable_port,network|cabling|optic,2025-04-07T15:03:18Z,47.2,19,1,0,0,0,2,1,2,server|labeling
HIST-1292,Farah,Medium,recable_port,network|cabling|optic,2025-04-07T15:03:18Z,20.2,15,1,0,0,0,0,2,3,network|optic
HIST-1293,Eli,Critical,audit_label,inventory|labeling,2025-04-08T10:03:18Z,4.2,6,0,0,0,0,0,4,2,server|labeling
HIST-1294,Hana,Medium,swap_psu,server|power|electrical,2025-04-08T09:03:18Z,39.4,22,1,0,0,0,0,2,4,hvac|electrical
HIST-1295,Jia,Medium,install_server,server|install|rails,2025-04-07T23:03:18Z,19.5,38,0,0,0,0,1,2,5,server|repair
HIST-1296,Eli,High,install_server,server|install|rails,2025-04-08T10:03:18Z,25.6,37,0,0,0,0,0,3,2,server|labeling
HIST-1297,Jia,High,reseat_blade,server|repair,2025-04-07T17:03:18Z,12.5,13,0,0,0,0,0,3,5,server|repair
HIST-1298,Farah,Critical,install_server,server|install|rails,2025-04-09T10:03:18Z,31.6,38,0,0,0,0,2,4,3,network|optic
HIST-1299,Farah,Medium,audit_label,inventory|labeling,2025-04-08T16:03:18Z,9.6,6,1,0,0,0,2,2,3,network|optic
HIST-1300,Gus,Medium,install_server,server|install|rails,2025-04-09T03:03:18Z,31.1,41,0,0,1,12,0,2,3,server|cabling
HIST-1301,Eli,Low,recable_port,network|cabling|optic,2025-04-09T07:03:18Z,26.2,16,1,0,0,0,1,1,2,server|labeling
HIST-1302,Ivan,High,reseat_blade,server|repair,2025-04-09T05:03:18Z,49.8,14,1,0,1,12,2,3,1,staging|inventory
HIST-1303,Eli,High,recable_port,network|cabling|optic,2025-04-09T10:03:18Z,22.3,17,1,0,0,0,2,3,2,server|labeling
HIST-1304,Farah,Low,audit_label,inventory|labeling,2025-04-08T17:03:18Z,17.9,11,1,0,0,0,2,1,3,network|optic
HIST-1305,Hana,Low,recable_port,network|cabling|optic,2025-04-09T03:03:18Z,40.0,21,1,0,0,0,2,1,4,hvac|electrical
HIST-1306,Jia,High,recable_port,network|cabling|optic,2025-04-08T17:03:18Z,12.0,14,0,0,0,0,1,3,5,server|repair
HIST-1307,Hana,High,reseat_blade,server|repair,2025-04-09T20:03:18Z,14.5,17,0,0,0,0,1,3,4,hvac|electrical
HIST-1308,Ivan,Medium,audit_label,inventory|labeling,2025-04-09T21:03:18Z,11.1,9,1,0,0,0,0,2,1,staging|inventory
HIST-1309,Ivan,Medium,swap_psu,server|power|electrical,2025-04-10T06:03:18Z,36.5,21,1,0,0,0,0,2,1,staging|inventory
HIST-1310,Hana,High,reseat_blade,server|repair,2025-04-10T08:03:18Z,5.8,8,0,0,0,0,1,3,4,hvac|electrical
HIST-1311,Dia,Medium,recable_port,network|cabling|optic,2025-04-10T00:03:18Z,5.4,15,0,0,0,0,1,2,4,server|install
HIST-1312,Ava,High,swap_psu,server|power|electrical,2025-04-10T06:03:18Z,11.3,16,0,0,0,0,0,3,5,server|network
HIST-1313,Ava,Low,audit_label,inventory|labeling,2025-04-10T07:03:18Z,18.6,11,1,0,0,0,0,1,5,server|network
HIST-1314,Ivan,Low,recable_port,network|cabling|optic,2025-04-09T21:03:18Z,12.3,19,0,0,0,0,2,1,1,staging|inventory
HIST-1315,Ben,Medium,swap_psu,server|power|electrical,2025-04-11T00:03:18Z,12.4,18,0,0,0,0,0,2,4,network|cabling
HIST-1316,Farah,Medium,audit_label,inventory|labeling,2025-04-11T05:03:18Z,9.7,10,0,0,0,0,0,2,3,network|optic
HIST-1317,Ava,Medium,audit_label,inventory|labeling,2025-04-11T05:03:18Z,10.3,10,0,0,0,0,0,2,5,server|network
HIST-1318,Eli,Medium,reseat_blade,server|repair,2025-04-11T05:03:18Z,11.1,17,0,0,0,0,0,2,2,server|labeling
HIST-1319,Chen,Medium,install_server,server|install|rails,2025-04-10T20:03:18Z,37.9,39,0,0,0,0,0,2,3,hvac|facilities
HIST-1320,Farah,Medium,reseat_blade,server|repair,2025-04-11T09:03:18Z,6.4,13,0,0,0,0,0,2,3,network|optic
HIST-1321,Ava,Medium,audit_label,inventory|labeling,2025-04-11T09:03:18Z,9.8,11,0,0,0,0,1,2,5,server|network
HIST-1322,Jia,High,recable_port,network|cabling|optic,2025-04-11T02:03:18Z,13.0,13,0,0,0,0,1,3,5,server|repair
HIST-1323,Ben,Medium,recable_port,network|cabling|optic,2025-04-11T01:03:18Z,8.6,21,0,0,1,10,1,2,4,network|cabling
HIST-1324,Ava,Medium,reseat_blade,server|repair,2025-04-11T06:03:18Z,8.5,12,0,0,0,0,1,2,5,server|network
HIST-1325,Dia,Critical,reseat_blade,server|repair,2025-04-11T04:03:18Z,17.6,15,1,0,0,0,0,4,4,server|install
HIST-1326,Jia,Low,audit_label,inventory|labeling,2025-04-11T23:03:18Z,12.6,10,1,0,1,9,0,1,5,server|repair
HIST-1327,Eli,High,audit_label,inventory|labeling,2025-04-12T06:03:18Z,11.0,8,1,0,0,0,0,3,2,server|labeling
HIST-1328,Ben,High,audit_label,inventory|labeling,2025-04-11T15:03:18Z,8.5,7,1,0,1,13,0,3,4,network|cabling
HIST-1329,Hana,Medium,install_server,server|install|rails,2025-04-11T22:03:18Z,61.1,40,1,0,0,0,2,2,4,hvac|electrical
HIST-1330,Hana,Low,reseat_blade,server|repair,2025-04-12T09:03:18Z,9.4,19,0,0,0,0,0,1,4,hvac|electrical
HIST-1331,Chen,Low,swap_psu,server|power|electrical,2025-04-12T04:03:18Z,28.5,16,1,0,0,0,0,1,3,hvac|facilities
HIST-1332,Ben,Medium,recable_port,network|cabling|optic,2025-04-11T18:03:18Z,14.2,21,0,0,0,0,1,2,4,network|cabling
HIST-1333,Ivan,High,swap_psu,server|power|electrical,2025-04-12T05:03:18Z,14.8,13,0,1,1,0,0,3,1,staging|inventory
HIST-1334,Dia,Medium,swap_psu,server|power|electrical,2025-04-12T09:03:18Z,58.1,25,1,0,0,0,0,2,4,server|install
HIST-1335,Ben,High,install_server,server|install|rails,2025-04-11T16:03:18Z,36.5,41,0,0,1,7,1,3,4,network|cabling
HIST-1336,Ava,Medium,install_server,server|install|rails,2025-04-11T15:03:18Z,35.0,34,0,0,1,5,0,2,5,server|network
HIST-1337,Hana,Critical,recable_port,network|cabling|optic,2025-04-11T15:03:18Z,8.6,13,0,0,0,0,1,4,4,hvac|electrical
HIST-1338,Jia,Critical,reseat_blade,server|repair,2025-04-11T21:03:18Z,30.2,16,1,1,1,13,1,4,5,server|repair
HIST-1339,Chen,High,reseat_blade,server|repair,2025-04-12T08:03:18Z,10.9,16,0,0,0,0,0,3,3,hvac|facilities
HIST-1340,Jia,Medium,swap_psu,server|power|electrical,2025-04-12T08:03:18Z,32.0,24,1,0,0,0,2,2,5,server|repair
HIST-1341,Jia,High,install_server,server|install|rails,2025-04-11T18:03:18Z,68.4,40,1,0,0,0,0,3,5,server|repair
HIST-1342,Dia,Medium,reseat_blade,server|repair,2025-04-11T21:03:18Z,24.4,17,1,1,1,9,1,2,4,server|install
HIST-1343,Ben,Low,swap_psu,server|power|electrical,2025-04-11T17:03:18Z,32.3,26,1,0,0,0,0,1,4,network|cabling
HIST-1344,Ben,Low,recable_port,network|cabling|optic,2025-04-13T06:03:18Z,11.0,18,0,1,1,10,2,1,4,network|cabling
HIST-1345,Chen,Medium,swap_psu,server|power|electrical,2025-04-12T19:03:18Z,69.2,27,1,0,0,0,0,2,3,hvac|facilities
HIST-1346,Farah,Medium,reseat_blade,server|repair,2025-04-12T17:03:18Z,23.3,19,1,0,1,0,0,2,3,network|optic
HIST-1347,Farah,Medium,audit_label,inventory|labeling,2025-04-13T05:03:18Z,13.0,12,0,0,1,4,0,2,3,network|optic
HIST-1348,Ben,Medium,install_server,server|install|rails,2025-04-12T20:03:18Z,26.0,41,0,0,0,0,0,2,4,network|cabling
HIST-1349,Ivan,Critical,audit_label,inventory|labeling,2025-04-13T04:03:18Z,6.5,6,0,0,0,0,1,4,1,staging|inventory
HIST-1350,Ivan,Medium,audit_label,inventory|labeling,2025-04-12T18:03:18Z,8.3,8,0,0,0,0,2,2,1,staging|inventory
HIST-1351,Eli,Medium,reseat_blade,server|repair,2025-04-13T09:03:18Z,36.9,15,1,0,0,0,0,2,2,server|labeling
HIST-1352,Farah,Critical,recable_port,network|cabling|optic,2025-04-12T23:03:18Z,16.7,16,0,0,0,0,0,4,3,network|optic
HIST-1353,Gus,Medium,audit_label,inventory|labeling,2025-04-12T20:03:18Z,11.0,10,0,0,0,0,1,2,3,server|cabling
HIST-1354,Hana,High,audit_label,inventory|labeling,2025-04-13T23:03:18Z,5.2,7,0,0,0,0,1,3,4,hvac|electrical
HIST-1355,Ivan,High,audit_label,inventory|labeling,2025-04-13T17:03:18Z,8.1,6,1,0,0,0,0,3,1,staging|inventory
HIST-1356,Gus,High,install_server,server|install|rails,2025-04-14T08:03:18Z,18.2,40,0,0,0,0,0,3,3,server|cabling
HIST-1357,Hana,Medium,install_server,server|install|rails,2025-04-14T07:03:18Z,65.9,39,1,0,0,0,0,2,4,hvac|electrical
HIST-1358,Ben,Medium,audit_label,inventory|labeling,2025-04-14T08:03:18Z,18.9,11,1,0,0,0,0,2,4,network|cabling
HIST-1359,Gus,Low,swap_psu,server|power|electrical,2025-04-14T02:03:18Z,17.1,24,0,0,0,0,0,1,3,server|cabling
HIST-1360,Jia,Medium,install_server,server|install|rails,2025-04-14T00:03:18Z,38.9,33,1,0,0,0,0,2,5,server|repair
HIST-1361,Gus,High,reseat_blade,server|repair,2025-04-13T22:03:18Z,27.1,14,1,0,1,0,2,3,3,server|cabling
HIST-1362,Ben,Low,swap_psu,server|power|electrical,2025-04-14T10:03:18Z,26.9,27,0,0,0,0,1,1,4,network|cabling
HIST-1363,Hana,Critical,audit_label,inventory|labeling,2025-04-14T04:03:18Z,5.5,6,0,0,0,0,2,4,4,hvac|electrical
HIST-1364,Ava,Medium,reseat_blade,server|repair,2025-04-14T03:03:18Z,15.1,16,0,0,0,0,1,2,5,server|network
HIST-1365,Chen,Low,recable_port,network|cabling|optic,2025-04-14T06:03:18Z,22.1,18,1,0,0,0,1,1,3,hvac|facilities
HIST-1366,Gus,High,audit_label,inventory|labeling,2025-04-14T17:03:18Z,7.1,8,0,0,1,8,0,3,3,server|cabling
HIST-1367,Eli,Medium,audit_label,inventory|labeling,2025-04-15T02:03:18Z,12.0,10,1,0,0,0,0,2,2,server|labeling
HIST-1368,Ben,Low,install_server,server|install|rails,2025-04-15T01:03:18Z,29.6,35,0,0,0,0,0,1,4,network|cabling
HIST-1369,Ben,Medium,swap_psu,server|power|electrical,2025-04-14T21:03:18Z,16.0,26,0,0,0,0,1,2,4,network|cabling
HIST-1370,Chen,Medium,audit_label,inventory|labeling,2025-04-15T05:03:18Z,4.0,6,0,0,0,0,1,2,3,hvac|facilities
HIST-1371,Eli,Medium,audit_label,inventory|labeling,2025-04-14T18:03:18Z,10.8,10,0,0,0,0,2,2,2,server|labeling
HIST-1372,Ava,Low,recable_port,network|cabling|optic,2025-04-15T10:03:18Z,32.0,19,1,0,0,0,0,1,5,server|network
HIST-1373,Eli,Medium,install_server,server|install|rails,2025-04-14T21:03:18Z,29.6,23,1,1,1,13,0,2,2,server|labeling
HIST-1374,Dia,Critical,install_server,server|install|rails,2025-04-14T21:03:18Z,29.2,45,0,0,0,0,0,4,4,server|install
HIST-1375,Chen,Medium,audit_label,inventory|labeling,2025-04-15T00:03:18Z,6.7,9,0,0,0,0,0,2,3,hvac|facilities
HIST-1376,Dia,Medium,reseat_blade,server|repair,2025-04-14T17:03:18Z,11.7,13,0,0,0,0,0,2,4,server|install
HIST-1377,Ivan,Low,recable_port,network|cabling|optic,2025-04-15T23:03:18Z,53.2,19,1,0,0,0,0,1,1,staging|inventory
HIST-1378,Eli,Medium,audit_label,inventory|labeling,2025-04-15T19:03:18Z,24.1,10,1,0,0,0,1,2,2,server|labeling
HIST-1379,Hana,Low,recable_port,network|cabling|optic,2025-04-15T21:03:18Z,21.4,19,0,0,0,0,0,1,4,hvac|electrical
HIST-1380,Dia,High,swap_psu,server|power|electrical,2025-04-15T16:03:18Z,90.1,21,1,0,0,0,0,3,4,server|install
HIST-1381,Farah,Medium,install_server,server|install|rails,2025-04-15T20:03:18Z,34.1,45,0,0,0,0,2,2,3,network|optic
HIST-1382,Farah,Low,audit_label,inventory|labeling,2025-04-16T01:03:18Z,11.7,13,0,0,0,0,0,1,3,network|optic
HIST-1383,Ava,Low,reseat_blade,server|repair,2025-04-16T05:03:18Z,23.5,16,1,0,0,0,0,1,5,server|network
HIST-1384,Dia,Medium,reseat_blade,server|repair,2025-04-16T01:03:18Z,18.8,16,1,0,0,0,2,2,4,server|install
HIST-1385,Chen,Medium,install_server,server|install|rails,2025-04-15T17:03:18Z,51.1,40,1,0,0,0,0,2,3,hvac|facilities
HIST-1386,Ben,Low,audit_label,inventory|labeling,2025-04-17T10:03:18Z,8.0,12,0,0,0,0,0,1,4,network|cabling
HIST-1387,Farah,Medium,audit_label,inventory|labeling,2025-04-17T04:03:18Z,7.3,7,0,0,0,0,1,2,3,network|optic
HIST-1388,Ivan,High,audit_label,inventory|labeling,2025-04-17T00:03:18Z,6.1,8,0,0,0,0,0,3,1,staging|inventory
HIST-1389,Ben,Medium,install_server,server|install|rails,2025-04-17T08:03:18Z,24.9,44,0,0,1,0,1,2,4,network|cabling
HIST-1390,Jia,High,reseat_blade,server|repair,2025-04-17T09:03:18Z,10.4,13,0,0,0,0,0,3,5,server|repair
HIST-1391,Dia,Critical,audit_label,inventory|labeling,2025-04-16T22:03:18Z,7.2,6,1,0,0,0,0,4,4,server|install
HIST-1392,Chen,Medium,reseat_blade,server|repair,2025-04-16T19:03:18Z,20.2,13,1,0,0,0,0,2,3,hvac|facilities
HIST-1393,Dia,Medium,swap_psu,server|power|electrical,2025-04-17T02:03:18Z,9.9,22,0,0,0,0,0,2,4,server|install
HIST-1394,Ben,Medium,recable_port,network|cabling|optic,2025-04-17T01:03:18Z,12.2,12,0,0,0,0,0,2,4,network|cabling
HIST-1395,Chen,High,reseat_blade,server|repair,2025-04-17T01:03:18Z,13.3,13,0,0,1,12,0,3,3,hvac|facilities
HIST-1396,Gus,Medium,recable_port,network|cabling|optic,2025-04-17T01:03:18Z,20.2,17,1,0,1,7,0,2,3,server|cabling
HIST-1397,Jia,Medium,install_server,server|install|rails,2025-04-16T22:03:18Z,29.3,45,0,0,0,0,1,2,5,server|repair
HIST-1398,Dia,Critical,recable_port,network|cabling|optic,2025-04-17T05:03:18Z,6.3,10,0,0,0,0,0,4,4,server|install
HIST-1399,Gus,Low,reseat_blade,server|repair,2025-04-17T04:03:18Z,34.2,18,1,0,0,0,1,1,3,server|cabling
HIST-1400,Ben,Low,install_server,server|install|rails,2025-04-18T04:03:18Z,22.2,31,0,0,0,0,2,1,4,network|cabling
HIST-1401,Chen,Medium,audit_label,inventory|labeling,2025-04-18T00:03:18Z,7.9,9,0,0,0,0,0,2,3,hvac|facilities
HIST-1402,Chen,High,reseat_blade,server|repair,2025-04-17T19:03:18Z,12.9,14,0,0,0,0,0,3,3,hvac|facilities
HIST-1403,Jia,High,reseat_blade,server|repair,2025-04-17T19:03:18Z,12.4,16,0,0,0,0,1,3,5,server|repair
HIST-1404,Ava,High,audit_label,inventory|labeling,2025-04-18T08:03:18Z,7.7,6,1,0,0,0,1,3,5,server|network
HIST-1405,Ben,Medium,reseat_blade,server|repair,2025-04-17T15:03:18Z,15.3,12,1,0,0,0,0,2,4,network|cabling
